MODL,REPL,NRET,MTHD,NLEA,NINT_TRUE,NINT_ESTI,FN,FP,FNR,FPR,RF
6taxa,22,100000,astrid-bp,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,22,100000,astral-bp,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,22,100000,mdc-bp,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,22,100000,mdc-bp-ur,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,23,100000,parsimony-strict,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,23,100000,camin-sokal-strict,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,23,100000,dollo-strict,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,23,100000,astrid-bp,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,23,100000,astral-bp,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,23,100000,mdc-bp,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,23,100000,mdc-bp-ur,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,24,100000,parsimony-strict,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,24,100000,camin-sokal-strict,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,24,100000,dollo-strict,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,24,100000,astrid-bp,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,24,100000,astral-bp,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,24,100000,mdc-bp,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,24,100000,mdc-bp-ur,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,25,100000,parsimony-strict,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,25,100000,camin-sokal-strict,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,25,100000,dollo-strict,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,25,100000,astrid-bp,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,25,100000,astral-bp,6,3,3,0,0,0.000000,0.000000,0.000000
6taxa,25,100000,mdc-bp,6,3,3,1,1,0.333333,0.333333,0.333333
6taxa,25,100000,mdc-bp-ur,6,3,3,1,1,0.333333,0.333333,0.333333
26taxa,1,10,parsimony-strict,26,23,6,17,0,0.739130,0.000000,0.369565
26taxa,1,10,camin-sokal-strict,26,23,6,17,0,0.739130,0.000000,0.369565
26taxa,1,10,dollo-strict,26,23,6,17,0,0.739130,0.000000,0.369565
26taxa,1,10,astrid-bp,26,23,23,16,16,0.695652,0.695652,0.695652
26taxa,1,10,astral-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,1,10,mdc-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,1,10,mdc-bp-ur,26,23,6,17,0,0.739130,0.000000,0.369565
26taxa,1,50,parsimony-strict,26,23,14,10,1,0.434783,0.043478,0.239130
26taxa,1,50,camin-sokal-strict,26,23,16,9,2,0.391304,0.086957,0.239130
26taxa,1,50,dollo-strict,26,23,14,10,1,0.434783,0.043478,0.239130
26taxa,1,50,astrid-bp,26,23,23,9,9,0.391304,0.391304,0.391304
26taxa,1,50,astral-bp,26,23,23,9,9,0.391304,0.391304,0.391304
26taxa,1,50,mdc-bp,26,23,23,7,7,0.304348,0.304348,0.304348
26taxa,1,50,mdc-bp-ur,26,23,15,10,2,0.434783,0.086957,0.260870
26taxa,1,100,parsimony-strict,26,23,15,8,0,0.347826,0.000000,0.173913
26taxa,1,100,camin-sokal-strict,26,23,16,8,1,0.347826,0.043478,0.195652
26taxa,1,100,dollo-strict,26,23,15,8,0,0.347826,0.000000,0.173913
26taxa,1,100,astrid-bp,26,23,23,7,7,0.304348,0.304348,0.304348
26taxa,1,100,astral-bp,26,23,23,8,8,0.347826,0.347826,0.347826
26taxa,1,100,mdc-bp,26,23,23,8,8,0.347826,0.347826,0.347826
26taxa,1,100,mdc-bp-ur,26,23,18,8,3,0.347826,0.130435,0.239130
26taxa,1,500,parsimony-strict,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,1,500,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,1,500,dollo-strict,26,23,21,4,2,0.173913,0.086957,0.130435
26taxa,1,500,astrid-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,1,500,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,1,500,mdc-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,1,500,mdc-bp-ur,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,1,1000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,1000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,1,1000,dollo-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,1,1000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,1000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,1000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,1000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,5000,parsimony-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,1,5000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,5000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,5000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,5000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,5000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,5000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,10000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,1,10000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,1,50000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,1,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,1,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,1,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,10,parsimony-strict,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,2,10,camin-sokal-strict,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,2,10,dollo-strict,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,2,10,astrid-bp,26,23,23,15,15,0.652174,0.652174,0.652174
26taxa,2,10,astral-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,2,10,mdc-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,2,10,mdc-bp-ur,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,2,50,parsimony-strict,26,23,17,6,0,0.260870,0.000000,0.130435
26taxa,2,50,camin-sokal-strict,26,23,17,6,0,0.260870,0.000000,0.130435
26taxa,2,50,dollo-strict,26,23,15,8,0,0.347826,0.000000,0.173913
26taxa,2,50,astrid-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,2,50,astral-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,2,50,mdc-bp,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,2,50,mdc-bp-ur,26,23,18,6,1,0.260870,0.043478,0.152174
26taxa,2,100,parsimony-strict,26,23,19,5,1,0.217391,0.043478,0.130435
26taxa,2,100,camin-sokal-strict,26,23,19,5,1,0.217391,0.043478,0.130435
26taxa,2,100,dollo-strict,26,23,16,7,0,0.304348,0.000000,0.152174
26taxa,2,100,astrid-bp,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,2,100,astral-bp,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,2,100,mdc-bp,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,2,100,mdc-bp-ur,26,23,21,4,2,0.173913,0.086957,0.130435
26taxa,2,500,parsimony-strict,26,23,21,4,2,0.173913,0.086957,0.130435
26taxa,2,500,camin-sokal-strict,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,2,500,dollo-strict,26,23,21,6,4,0.260870,0.173913,0.217391
26taxa,2,500,astrid-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,2,500,astral-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,2,500,mdc-bp,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,2,500,mdc-bp-ur,26,23,22,5,4,0.217391,0.173913,0.195652
26taxa,2,1000,parsimony-strict,26,23,20,4,1,0.173913,0.043478,0.108696
26taxa,2,1000,camin-sokal-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,2,1000,dollo-strict,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,2,1000,astrid-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,2,1000,astral-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,2,1000,mdc-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,2,1000,mdc-bp-ur,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,2,5000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,5000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,5000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,5000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,5000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,5000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,5000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,10000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,10000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,2,50000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,2,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,2,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,10,parsimony-strict,26,23,8,16,1,0.695652,0.043478,0.369565
26taxa,3,10,camin-sokal-strict,26,23,8,16,1,0.695652,0.043478,0.369565
26taxa,3,10,dollo-strict,26,23,8,16,1,0.695652,0.043478,0.369565
26taxa,3,10,astrid-bp,26,23,23,16,16,0.695652,0.695652,0.695652
26taxa,3,10,astral-bp,26,23,23,14,14,0.608696,0.608696,0.608696
26taxa,3,10,mdc-bp,26,23,23,15,15,0.652174,0.652174,0.652174
26taxa,3,10,mdc-bp-ur,26,23,8,16,1,0.695652,0.043478,0.369565
26taxa,3,50,parsimony-strict,26,23,17,7,1,0.304348,0.043478,0.173913
26taxa,3,50,camin-sokal-strict,26,23,17,7,1,0.304348,0.043478,0.173913
26taxa,3,50,dollo-strict,26,23,15,8,0,0.347826,0.000000,0.173913
26taxa,3,50,astrid-bp,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,3,50,astral-bp,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,3,50,mdc-bp,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,3,50,mdc-bp-ur,26,23,16,7,0,0.304348,0.000000,0.152174
26taxa,3,100,parsimony-strict,26,23,21,6,4,0.260870,0.173913,0.217391
26taxa,3,100,camin-sokal-strict,26,23,17,6,0,0.260870,0.000000,0.130435
26taxa,3,100,dollo-strict,26,23,20,6,3,0.260870,0.130435,0.195652
26taxa,3,100,astrid-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,3,100,astral-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,3,100,mdc-bp,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,3,100,mdc-bp-ur,26,23,18,6,1,0.260870,0.043478,0.152174
26taxa,3,500,parsimony-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,3,500,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,500,dollo-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,3,500,astrid-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,3,500,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,500,mdc-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,3,500,mdc-bp-ur,26,23,22,2,1,0.086957,0.043478,0.065217
26taxa,3,1000,parsimony-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,1000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,1000,dollo-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,3,1000,astrid-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,1000,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,1000,mdc-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,1000,mdc-bp-ur,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,5000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,5000,camin-sokal-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,3,5000,dollo-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,3,5000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,5000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,5000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,5000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,10000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,10000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,50000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,3,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,3,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,10,parsimony-strict,26,23,5,19,1,0.826087,0.043478,0.434783
26taxa,4,10,camin-sokal-strict,26,23,5,19,1,0.826087,0.043478,0.434783
26taxa,4,10,dollo-strict,26,23,5,19,1,0.826087,0.043478,0.434783
26taxa,4,10,astrid-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,4,10,astral-bp,26,23,23,19,19,0.826087,0.826087,0.826087
26taxa,4,10,mdc-bp,26,23,23,19,19,0.826087,0.826087,0.826087
26taxa,4,10,mdc-bp-ur,26,23,5,19,1,0.826087,0.043478,0.434783
26taxa,4,50,parsimony-strict,26,23,12,12,1,0.521739,0.043478,0.282609
26taxa,4,50,camin-sokal-strict,26,23,13,11,1,0.478261,0.043478,0.260870
26taxa,4,50,dollo-strict,26,23,16,11,4,0.478261,0.173913,0.326087
26taxa,4,50,astrid-bp,26,23,23,7,7,0.304348,0.304348,0.304348
26taxa,4,50,astral-bp,26,23,23,10,10,0.434783,0.434783,0.434783
26taxa,4,50,mdc-bp,26,23,23,10,10,0.434783,0.434783,0.434783
26taxa,4,50,mdc-bp-ur,26,23,14,11,2,0.478261,0.086957,0.282609
26taxa,4,100,parsimony-strict,26,23,13,10,0,0.434783,0.000000,0.217391
26taxa,4,100,camin-sokal-strict,26,23,15,8,0,0.347826,0.000000,0.173913
26taxa,4,100,dollo-strict,26,23,18,9,4,0.391304,0.173913,0.282609
26taxa,4,100,astrid-bp,26,23,23,7,7,0.304348,0.304348,0.304348
26taxa,4,100,astral-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,4,100,mdc-bp,26,23,23,8,8,0.347826,0.347826,0.347826
26taxa,4,100,mdc-bp-ur,26,23,17,8,2,0.347826,0.086957,0.217391
26taxa,4,500,parsimony-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,4,500,camin-sokal-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,4,500,dollo-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,4,500,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,500,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,500,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,500,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,1000,parsimony-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,4,1000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,1000,dollo-strict,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,4,1000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,1000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,1000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,1000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,5000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,5000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,5000,dollo-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,4,5000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,5000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,5000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,5000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,10000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,10000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,50000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,50000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,4,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,4,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,5,10,parsimony-strict,26,23,6,18,1,0.782609,0.043478,0.413043
26taxa,5,10,camin-sokal-strict,26,23,6,18,1,0.782609,0.043478,0.413043
26taxa,5,10,dollo-strict,26,23,6,18,1,0.782609,0.043478,0.413043
26taxa,5,10,astrid-bp,26,23,23,16,16,0.695652,0.695652,0.695652
26taxa,5,10,astral-bp,26,23,23,15,15,0.652174,0.652174,0.652174
26taxa,5,10,mdc-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,5,10,mdc-bp-ur,26,23,6,18,1,0.782609,0.043478,0.413043
26taxa,5,50,parsimony-strict,26,23,18,8,3,0.347826,0.130435,0.239130
26taxa,5,50,camin-sokal-strict,26,23,14,9,0,0.391304,0.000000,0.195652
26taxa,5,50,dollo-strict,26,23,19,7,3,0.304348,0.130435,0.217391
26taxa,5,50,astrid-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,5,50,astral-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,5,50,mdc-bp,26,23,23,7,7,0.304348,0.304348,0.304348
26taxa,5,50,mdc-bp-ur,26,23,17,7,1,0.304348,0.043478,0.173913
26taxa,5,100,parsimony-strict,26,23,20,6,3,0.260870,0.130435,0.195652
26taxa,5,100,camin-sokal-strict,26,23,19,6,2,0.260870,0.086957,0.173913
26taxa,5,100,dollo-strict,26,23,17,7,1,0.304348,0.043478,0.173913
26taxa,5,100,astrid-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,5,100,astral-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,5,100,mdc-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,5,100,mdc-bp-ur,26,23,20,4,1,0.173913,0.043478,0.108696
26taxa,5,500,parsimony-strict,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,5,500,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,500,dollo-strict,26,23,20,3,0,0.130435,0.000000,0.065217
26taxa,5,500,astrid-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,500,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,500,mdc-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,500,mdc-bp-ur,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,1000,parsimony-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,5,1000,camin-sokal-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,5,1000,dollo-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,5,1000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,5,1000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,5,1000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,5,1000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,5,5000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,5,5000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,5000,dollo-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,5,5000,astrid-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,5000,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,5000,mdc-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,5000,mdc-bp-ur,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,5,10000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,10000,dollo-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,5,10000,astrid-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,10000,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,5,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,5,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,5,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,5,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
